params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2249,8241,3149,7341,0.3432636727434415,0.5309622102254684,0.1051627843618035,0.202887999029244,fn<0_inferred,772.0,1672.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,4288,15712,5153,14847,0.3267257462686567,0.4397438385406559,0.0943624974742372,0.1442209775967413,all,1401.0,2266.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2261,7691,2558,7394,0.3175586023883237,0.3967943706020328,0.097105761428185,0.1319724353140033,fn>=0,718.0,1015.0,42.0,0.1
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,4324,15676,5191,14809,0.3209990749306198,0.4344057021768445,0.0937267877641974,0.1438504720591987,all,1388.0,2255.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2201,5222,2154,5269,0.2417083144025443,0.2251624883936861,0.1009679256025811,0.092876292608196,fn>=0_inferred,532.0,485.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2123,10454,3037,9540,0.4032030146019783,0.5828119855120184,0.0897274633123689,0.1693131815572986,fn<0_inferred,856.0,1770.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2267,7845,2618,7494,0.3286281429201588,0.4186401833460657,0.0994128636242327,0.1397068196303378,fn>=0,745.0,1096.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2057,7831,2573,7315,0.3125911521633446,0.4504469490866692,0.0879015721120984,0.1480015323713446,fn<0,643.0,1159.0,42.0,0.2
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,2082,7944,2620,7406,0.3799231508165225,0.5072519083969466,0.106805293005671,0.1672960725075528,fn>=0,791.0,1329.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,2254,7681,2335,7600,0.3948535936113576,0.4158458244111349,0.1171052631578947,0.1264158312719698,fn>=0_inferred,890.0,971.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,1840,8225,2896,7169,0.4152173913043478,0.6284530386740331,0.1065699539684753,0.2212765957446808,fn<0_inferred,764.0,1820.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,2012,7962,2611,7363,0.4289264413518887,0.5599387207966297,0.1172076599212277,0.183622205476011,fn<0,863.0,1462.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,4094,15906,5231,14769,0.4040058622374206,0.5335499904415981,0.1119913331979145,0.17546837671319,all,1654.0,2791.0,42.0,0.3
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,2113,6864,1974,7003,0.3639375295787979,0.3191489361702128,0.1098100813936884,0.0917832167832167,fn>=0_inferred,769.0,630.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,2061,8012,2628,7445,0.3779718583212033,0.5121765601217656,0.1046339825386165,0.1679980029955067,fn>=0,779.0,1346.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,1984,9039,3202,7821,0.4334677419354839,0.6489693941286696,0.1099603631249201,0.2298926872441641,fn<0_inferred,860.0,2078.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,2036,7891,2548,7379,0.4174852652259332,0.5345368916797488,0.1151917604011383,0.1726016981371182,fn<0,850.0,1362.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,4097,15903,5176,14824,0.3976080058579448,0.5231839258114374,0.1098893685914732,0.1702823366660378,all,1629.0,2708.0,42.0,0.4
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,1708,8435,2641,7502,0.4297423887587822,0.6312003029155623,0.0978405758464409,0.197628927089508,fn<0,734.0,1667.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,1841,8016,2525,7332,0.4997284084736556,0.6352475247524753,0.1254773595199127,0.2000998003992016,fn>=0,920.0,1604.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,3104,8179,5097,6186,0.4020618556701031,0.6358642338630567,0.2017458777885548,0.3962587113339039,fn<0_inferred,1248.0,3241.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,445,8272,69,8648,0.9123595505617976,0.4347826086956521,0.0469472710453284,0.0036266924564796,fn>=0_inferred,406.0,30.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,3549,16451,5166,14834,0.4660467737390814,0.6331784746418893,0.1115006067143049,0.1988328976961886,all,1654.0,3271.0,42.0,0.5
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,1843,8027,2548,7322,0.4823657080846446,0.6255886970172685,0.121414913957935,0.1985797931979569,fn>=0,889.0,1594.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,3825,16175,5168,14832,0.482875816993464,0.6172600619195047,0.1245280474649406,0.1972179289026275,all,1847.0,3190.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,3218,7849,5087,5980,0.3949658172778123,0.6172596815411834,0.2125418060200669,0.4000509619059753,fn<0_inferred,1271.0,3140.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,607,8326,81,8852,0.9489291598023064,0.6172839506172839,0.0650700406687754,0.0060052846504924,fn>=0_inferred,576.0,50.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,1982,8148,2620,7510,0.4833501513622603,0.6091603053435114,0.1275632490013315,0.1958762886597938,fn<0,958.0,1596.0,42.0,0.6
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,3297,16703,5235,14765,0.5013648771610555,0.6859598853868195,0.111953945140535,0.214991318924744,all,1653.0,3591.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,462,7563,39,7986,0.9826839826839828,0.7948717948717948,0.0568494866015527,0.0040989025518973,fn>=0_inferred,454.0,31.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,1377,8612,2596,7393,0.5010893246187363,0.735362095531587,0.0933315298255106,0.2216674407803065,fn>=0,690.0,1909.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,1920,8091,2639,7372,0.5015625,0.6373626373626373,0.1306294085729788,0.2078853046594982,fn<0,963.0,1682.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,2835,9140,5196,6779,0.4229276895943563,0.6851424172440339,0.176869744800118,0.3894967177242888,fn<0_inferred,1199.0,3560.0,42.0,0.7
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,1594,8427,2563,7458,0.534504391468005,0.7104955130706204,0.1142397425583266,0.2160911356354574,fn>=0,852.0,1821.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,3042,8669,5121,6590,0.4260355029585799,0.6590509666080844,0.1966616084977238,0.3893182604683354,fn<0_inferred,1296.0,3375.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,1976,8003,2596,7383,0.4878542510121457,0.6101694915254238,0.1305702289042394,0.1979257778333125,fn<0,964.0,1584.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,3570,16430,5159,14841,0.5086834733893557,0.6600116301608839,0.1223637221211508,0.207242848447961,all,1816.0,3405.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,528,7761,38,8251,0.9848484848484848,0.7894736842105263,0.0630226639195249,0.0038654812524159,fn>=0_inferred,520.0,30.0,42.0,0.8
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,2230,8561,3019,7772,0.5017937219730941,0.6319973501159324,0.1439783839423571,0.2228711599112253,fn<0_inferred,1119.0,1908.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,2027,8003,2644,7386,0.4514060187469166,0.5794251134644478,0.1238830219333874,0.1914282144195926,fn<0,915.0,1532.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,2486,6723,2237,6972,0.4098954143201931,0.3442109968708091,0.1461560527825588,0.1145322028856165,fn>=0_inferred,1019.0,770.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,4716,15284,5256,14744,0.4533502968617472,0.5095129375951294,0.1450081389039609,0.1752159120649044,all,2138.0,2678.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,2689,7281,2612,7358,0.4548159166976571,0.4387442572741195,0.1662136450122316,0.157395962093119,fn>=0,1223.0,1146.0,42.0,0.9
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,4473,15527,5113,14887,0.4797674938520009,0.5448855857617837,0.1441526163767045,0.1794293810781219,all,2146.0,2786.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,1035,5780,519,6296,0.5101449275362319,0.0231213872832369,0.0838627700127064,0.002076124567474,fn>=0_inferred,528.0,12.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,3438,9747,4594,8591,0.4706224549156486,0.6038310840226382,0.1883366313583983,0.2846003898635477,fn<0_inferred,1618.0,2774.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,2578,7340,2535,7383,0.4786656322730799,0.4698224852071005,0.16714072870107,0.1622615803814714,fn>=0,1234.0,1191.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,1895,8187,2578,7504,0.4812664907651715,0.6186966640806827,0.1215351812366737,0.1948210577745205,fn<0,912.0,1595.0,42.0,1.0
43-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.000000-notes/run_0,2274,7808,2610,7472,0.2919964819700967,0.3831417624521073,0.088865096359743,0.1280737704918032,fn>=0,664.0,1000.0,43.0,0.0
43-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.000000-notes/run_0,4098,15902,5181,14819,0.3052708638360176,0.4504921829762594,0.084418651730886,0.1467739906929946,all,1251.0,2334.0,43.0,0.0
43-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.000000-notes/run_0,1783,7104,1672,7215,0.2557487380818845,0.2063397129186603,0.0632016632016632,0.0485641891891891,fn>=0_inferred,456.0,345.0,43.0,0.0
43-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.000000-notes/run_0,2315,8798,3509,7604,0.3434125269978402,0.5668281561698489,0.104550236717517,0.2260741077517617,fn<0_inferred,795.0,1989.0,43.0,0.0
43-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.000000-notes/run_0,1824,8094,2571,7347,0.3218201754385965,0.5188642551536368,0.0798965564175854,0.1648134420558438,fn<0,587.0,1334.0,43.0,0.0
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.100000-notes/run_0,4018,15982,5276,14724,0.2752613240418118,0.4480667172100075,0.0751154577560445,0.1479164059567013,all,1106.0,2364.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.100000-notes/run_0,2206,7855,2665,7396,0.2878513145965548,0.4105065666041276,0.0858572201189832,0.1392743475493316,fn>=0,635.0,1094.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.100000-notes/run_0,1812,8127,2611,7328,0.2599337748344371,0.4864036767522022,0.0642740174672489,0.1562692260366679,fn<0,471.0,1270.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.100000-notes/run_0,955,5380,810,5525,0.1696335078534031,0.0209876543209876,0.0293212669683257,0.0031598513011152,fn>=0_inferred,162.0,17.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.100000-notes/run_0,3063,10602,4466,9199,0.3081945804766569,0.525526197939991,0.1026198499836938,0.2213733257875872,fn<0_inferred,944.0,2347.0,43.0,0.1
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.200000-notes/run_0,1251,9815,1476,9590,0.5451638689048761,0.6144986449864499,0.0711157455683003,0.0924095771777891,fn>=0_inferred,682.0,907.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.200000-notes/run_0,3122,5812,3674,5260,0.2588084561178732,0.3701687534022863,0.1536121673003802,0.2339986235375086,fn<0_inferred,808.0,1360.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.200000-notes/run_0,2226,7638,2513,7351,0.3742138364779874,0.4456824512534819,0.1133179159298054,0.1466352448284891,fn>=0,833.0,1120.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/43-r_fun-0.200000-notes/run_0,2147,7989,2637,7499,0.3060083837913367,0.434963974213121,0.087611681557541,0.1435724120665915,fn<0,657.0,1147.0,43.0,0.2
