params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
45-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.000000-notes/run_0,2124,7854,2567,7411,0.2961393596986817,0.4176081028437865,0.0848738361894481,0.1364909600203717,fn>=0,629.0,1072.0,45.0,0.0
45-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.000000-notes/run_0,2194,7828,2533,7489,0.3345487693710118,0.4236083695223056,0.0980104152757377,0.1370720490546755,fn<0,734.0,1073.0,45.0,0.0
45-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.000000-notes/run_0,1745,7518,1823,7440,0.3925501432664756,0.4185408667032364,0.0920698924731182,0.1014897579143389,fn>=0_inferred,685.0,763.0,45.0,0.0
45-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.000000-notes/run_0,4318,15682,5100,14900,0.3156553960166743,0.4205882352941176,0.091476510067114,0.1367810228287208,all,1363.0,2145.0,45.0,0.0
45-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.100000-notes/run_0,1438,7357,1536,7259,0.4457579972183588,0.4811197916666667,0.0883041741286678,0.1004485523990757,fn>=0_inferred,641.0,739.0,45.0,0.1
45-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.100000-notes/run_0,2786,8419,3601,7604,0.2605886575735822,0.4279366842543738,0.0954760652288269,0.1830383656016154,fn<0_inferred,726.0,1541.0,45.0,0.1
45-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.100000-notes/run_0,4224,15776,5137,14863,0.3236268939393939,0.4438388164298228,0.0919733566574715,0.1445233265720081,all,1367.0,2280.0,45.0,0.1
45-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.100000-notes/run_0,2157,7832,2523,7466,0.3444598980064905,0.439556084026952,0.0995178140905438,0.1415985699693565,fn<0,743.0,1109.0,45.0,0.1
45-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.100000-notes/run_0,2067,7944,2614,7397,0.3018867924528302,0.4479724560061209,0.0843585237258348,0.1474068479355488,fn>=0,624.0,1171.0,45.0,0.1
45-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.200000-notes/run_0,1171,7435,1129,7477,0.5277540563620837,0.5101860053144376,0.0826534706433061,0.0774714189643577,fn>=0_inferred,618.0,576.0,45.0,0.2
45-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.200000-notes/run_0,2086,7804,2453,7437,0.3302972195589645,0.4304932735426009,0.0926448836896598,0.1353152229625833,fn>=0,689.0,1056.0,45.0,0.2
45-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.200000-notes/run_0,2100,8010,2470,7640,0.3533333333333333,0.4502024291497976,0.0971204188481675,0.1388264669163545,fn<0,742.0,1112.0,45.0,0.2
45-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.200000-notes/run_0,3015,8379,3794,7600,0.2696517412935323,0.4196099103848181,0.1069736842105263,0.1899988065401599,fn<0_inferred,813.0,1592.0,45.0,0.2
45-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.200000-notes/run_0,4186,15814,4923,15077,0.3418537983755375,0.4403818809668901,0.0949127810572395,0.1370937144302516,all,1431.0,2168.0,45.0,0.2
45-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.300000-notes/run_0,2027,7949,2271,7705,0.3931919092254563,0.4583883751651255,0.1034393251135626,0.1309598691659328,fn<0,797.0,1041.0,45.0,0.3
45-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.300000-notes/run_0,4079,15921,4568,15432,0.3670017161068889,0.4347635726795096,0.0970062208398133,0.1247409082344073,all,1497.0,1986.0,45.0,0.3
45-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.300000-notes/run_0,2052,7972,2297,7727,0.341130604288499,0.4114061819764911,0.090591432638799,0.1185398896136477,fn>=0,700.0,945.0,45.0,0.3
45-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.300000-notes/run_0,1088,7554,929,7713,0.5873161764705882,0.5166846071044133,0.0828471411901983,0.0635424940428911,fn>=0_inferred,639.0,480.0,45.0,0.3
45-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.300000-notes/run_0,2991,8367,3639,7719,0.2868605817452357,0.4138499587798845,0.1111542945977458,0.1799928289709573,fn<0_inferred,858.0,1506.0,45.0,0.3
45-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.400000-notes/run_0,1736,7851,1852,7735,0.440668202764977,0.4757019438444924,0.0989010989010989,0.1122150044580308,fn<0_inferred,765.0,881.0,45.0,0.4
45-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.400000-notes/run_0,2283,8130,2237,8176,0.4042925974594831,0.3920429146177916,0.1128913894324853,0.1078720787207872,fn>=0_inferred,923.0,877.0,45.0,0.4
45-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.400000-notes/run_0,2052,7863,2040,7875,0.4381091617933723,0.4348039215686274,0.1141587301587301,0.1128068167366145,fn>=0,899.0,887.0,45.0,0.4
45-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.400000-notes/run_0,1967,8118,2049,8036,0.4011184544992374,0.4250854075158614,0.0981831757093081,0.1072924365607292,fn<0,789.0,871.0,45.0,0.4
45-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.400000-notes/run_0,4019,15981,4089,15911,0.4200049763622792,0.4299339691856199,0.1060901263276978,0.110005631687629,all,1688.0,1758.0,45.0,0.4
45-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.500000-notes/run_0,2285,8285,2475,8095,0.4026258205689278,0.4484848484848485,0.1136504014823965,0.1339770669885334,fn<0_inferred,920.0,1110.0,45.0,0.5
45-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.500000-notes/run_0,1840,8114,1849,8105,0.4559782608695652,0.4586262844780963,0.1035163479333744,0.1045107222085284,fn>=0,839.0,848.0,45.0,0.5
45-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.500000-notes/run_0,2022,8024,1854,8192,0.4752720079129575,0.4277238403451995,0.1173095703125,0.0988285144566301,fn<0,961.0,793.0,45.0,0.5
45-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.500000-notes/run_0,3862,16138,3703,16297,0.4660797514241325,0.4431541992978666,0.1104497760323986,0.1016854628826372,all,1800.0,1641.0,45.0,0.5
45-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.500000-notes/run_0,1577,7853,1228,8202,0.5580215599239061,0.4324104234527687,0.1072909046574006,0.0676174710301795,fn>=0_inferred,880.0,531.0,45.0,0.5
45-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.600000-notes/run_0,1830,8101,1605,8326,0.505464480874317,0.4361370716510903,0.11109776603411,0.0864090852981113,fn>=0,925.0,700.0,45.0,0.6
45-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.600000-notes/run_0,3571,16429,3122,16878,0.5119014281713805,0.4417040358744394,0.1083066714065647,0.083936940775458,all,1828.0,1379.0,45.0,0.6
45-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.600000-notes/run_0,1779,7962,1380,8361,0.5042158516020236,0.3608695652173913,0.1072838177251525,0.0625470987189148,fn<0_inferred,897.0,498.0,45.0,0.6
45-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.600000-notes/run_0,1792,8467,1742,8517,0.51953125,0.5057405281285878,0.1093107901843372,0.1040510216133223,fn>=0_inferred,931.0,881.0,45.0,0.6
45-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.600000-notes/run_0,1741,8328,1517,8552,0.5186674325100517,0.4475939353988134,0.1055893358278765,0.0815321805955811,fn<0,903.0,679.0,45.0,0.6
45-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.700000-notes/run_0,1285,7807,601,8491,0.6933852140077821,0.3444259567387687,0.1049346366741255,0.0265146663250928,fn>=0_inferred,891.0,207.0,45.0,0.7
45-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.700000-notes/run_0,3445,16555,2478,17522,0.5878084179970973,0.4269572235673931,0.11556899897272,0.0639081848384174,all,2025.0,1058.0,45.0,0.7
45-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.700000-notes/run_0,1580,8387,1216,8751,0.5734177215189873,0.4457236842105263,0.1035310250257113,0.0646238225825682,fn>=0,906.0,542.0,45.0,0.7
45-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.700000-notes/run_0,2160,8748,1877,9031,0.525,0.4533830580713905,0.1255674897575019,0.0972793781435756,fn<0_inferred,1134.0,851.0,45.0,0.7
45-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.700000-notes/run_0,1865,8168,1262,8771,0.6,0.4088748019017432,0.1275795234294835,0.0631733594515181,fn<0,1119.0,516.0,45.0,0.7
45-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.800000-notes/run_0,3283,16717,2099,17901,0.6408772464209564,0.4383039542639352,0.1175353332216077,0.0550337979302506,all,2104.0,920.0,45.0,0.8
45-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.800000-notes/run_0,1603,8394,1039,8958,0.6469120399251403,0.4552454282964389,0.1157624469747711,0.0563497736478437,fn<0,1037.0,473.0,45.0,0.8
45-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.800000-notes/run_0,1680,8323,1060,8943,0.6351190476190476,0.4216981132075472,0.1193111931119311,0.0537065961792622,fn>=0,1067.0,447.0,45.0,0.8
45-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.800000-notes/run_0,1942,8600,1414,9128,0.59783728115345,0.4476661951909477,0.127191060473269,0.0736046511627906,fn>=0_inferred,1161.0,633.0,45.0,0.8
45-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.800000-notes/run_0,1341,8117,685,8773,0.703206562266965,0.418978102189781,0.1074888863558645,0.0353578908463718,fn<0_inferred,943.0,287.0,45.0,0.8
45-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.900000-notes/run_0,1351,8597,800,9148,0.6476683937823834,0.405,0.0956493222562308,0.0376875654298011,fn<0,875.0,324.0,45.0,0.9
45-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.900000-notes/run_0,1477,8575,780,9272,0.7048070412999323,0.441025641025641,0.1122735116479723,0.0401166180758017,fn>=0,1041.0,344.0,45.0,0.9
45-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.900000-notes/run_0,1400,8604,718,9286,0.6542857142857142,0.3259052924791086,0.0986431186732716,0.0271966527196652,fn<0_inferred,916.0,234.0,45.0,0.9
45-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.900000-notes/run_0,1428,8568,862,9134,0.7002801120448179,0.5034802784222738,0.1094810597766586,0.0506535947712418,fn>=0_inferred,1000.0,434.0,45.0,0.9
45-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.900000-notes/run_0,2828,17172,1580,18420,0.6775106082036775,0.4227848101265822,0.1040173724212812,0.0389005357558816,all,1916.0,668.0,45.0,0.9
45-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-1.000000-notes/run_0,1313,8597,610,9300,0.7296268088347296,0.4180327868852459,0.103010752688172,0.0296615098290101,fn<0,958.0,255.0,45.0,1.0
45-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-1.000000-notes/run_0,1428,8662,569,9521,0.7703081232492998,0.4235500878734622,0.1155340825543535,0.0278226737474024,fn>=0,1100.0,241.0,45.0,1.0
45-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-1.000000-notes/run_0,1567,8624,706,9485,0.7070835992342055,0.3498583569405099,0.1168160253031101,0.0286410018552875,fn<0_inferred,1108.0,247.0,45.0,1.0
45-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-1.000000-notes/run_0,1174,8635,473,9336,0.8091993185689949,0.5264270613107822,0.1017566409597258,0.0288361320208453,fn>=0_inferred,950.0,249.0,45.0,1.0
45-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-1.000000-notes/run_0,2741,17259,1179,18821,0.7508208682962423,0.4206955046649703,0.1093459433611391,0.0287386291210383,all,2058.0,496.0,45.0,1.0
46-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.000000-notes/run_0,1417,7599,1556,7460,0.4460127028934368,0.4955012853470437,0.0847184986595174,0.1014607185155941,fn>=0_inferred,632.0,771.0,46.0,0.0
46-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.000000-notes/run_0,4359,15641,5185,14815,0.3154393209451709,0.4244937319189971,0.0928113398582517,0.1407199028195128,all,1375.0,2201.0,46.0,0.0
46-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.000000-notes/run_0,2942,8042,3629,7355,0.252549286199864,0.394047947092863,0.1010197144799456,0.177816463566277,fn<0_inferred,743.0,1430.0,46.0,0.0
46-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.000000-notes/run_0,2173,7968,2557,7584,0.325356649792913,0.4266718811106765,0.0932225738396624,0.1369226907630522,fn>=0,707.0,1091.0,46.0,0.0
46-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.000000-notes/run_0,2186,7673,2628,7231,0.3055809698078682,0.4223744292237443,0.0923800304245609,0.1446631043920239,fn<0,668.0,1110.0,46.0,0.0
46-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.100000-notes/run_0,4309,15691,5061,14939,0.3425388721281039,0.4402292037146809,0.0988017939621126,0.1419922248422662,all,1476.0,2228.0,46.0,0.1
46-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.100000-notes/run_0,2150,7796,2519,7427,0.3413953488372093,0.4378721714966256,0.0988285983573448,0.1414828116983068,fn<0,734.0,1103.0,46.0,0.1
46-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.100000-notes/run_0,2159,7895,2542,7512,0.3436776285317277,0.4425649095200629,0.0987752928647497,0.142495250158328,fn>=0,742.0,1125.0,46.0,0.1
46-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/46-r_fun-0.100000-notes/run_0,1904,7935,2122,7717,0.3671218487394957,0.4321394910461828,0.0905792406375534,0.1155639571518588,fn<0_inferred,699.0,917.0,46.0,0.1
